cluster_id,n,predicados_top,ejemplos,tipo_label
reltype:190,20,"[[""redoblar"", 7], [""redistribuir"", 6], [""redoblar con"", 3], [""redoblar ante"", 2], [""redistribuir a"", 1], [""redoblar a"", 1]]","[""La candidata de Juntos por el Perú plateó también redistribuir la policía, pues ahora de los 140 mil efectivos solo 55 mil están en las comisarías."", ""Relató que EsSalud tuvo que cambiar su estrategia ante la reducción de su recurso humano, redistribuyendo a personal de salud como anestesiólogos, neumólogos o cardiólogos para la atención de pacientes UCI críticos."", ""SNI: pesca y acuicultura redoblan esfuerzos en su producción\nEl director de la Sociedad Nacional de Industrias (SNI), Alfonso Miranda, afirmó que la pesca y la acuicultura continuarán aportando con sus principales productos marinos en beneficio de la población peruana, más aún de su riqueza proteica y soportar así los embates del covid-19.""]",
reltype:191,20,"[[""replicar"", 14], [""replicar en"", 6]]","[""La futura portavoz de Biden replicaba así minutos después de que Trump anunciase el fin de las restricciones de viaje a Estados Unidos desde la Unión Europea, el Reino Unido y Brasil a partir del 26 de enero \""Con la pandemia empeorando, y más variantes contagiosas emergiendo en todo el mundo, no es el momento de levantar las restricciones en los viajes internacionales\"", agregó Psaki."", ""Día Mundial del Agua: reconocen al Perú por uso adecuado y responsable del recurso hídrico\nEl Perú es reconocido por la Asociación Mundial del Agua como ejemplo de gestión adecuada y responsable del recurso hídrico en la actividad agropecuaria, y por ello quieren replicar la experiencia exitosa nacional en los demás países de la región, así lo destacó el Ministerio de Desarrollo Agrario y Riego (Midagri)."", ""El Perú es reconocido por la Asociación Mundial del Agua como ejemplo de gestión adecuada y responsable del recurso hídrico en la actividad agropecuaria, y por ello quieren replicar la experiencia exitosa nacional en los demás países de la región, así lo destacó el Ministerio de Desarrollo Agrario y Riego (Midagri).""]",
reltype:192,19,"[[""desoir sin"", 6], [""descuidar sin"", 5], [""recurrir sin"", 3], [""cobrar sin"", 1], [""contener sin"", 1], [""sesionar sin"", 1], [""transcurrir sin"", 1], [""transitar sin"", 1]]","[""Sin variación De acuerdo con la CCL, 13 municipios cobrarán arbitrios con el mismo monto del 2020 estos son: Ancón, Barranco, Cieneguilla, La Victoria, Magdalena, Punta Hermosa, San Borja, San Luis, San Miguel, San Juan de Lurigancho, Surco, Villa María del Triunfo."", ""“Agradecerle al personal de salud porque sin ellos no podemos contener esta segunda ola”, dijo."", ""“ Una nueva salud implica afirmar la atención primaria de salud en el sistema peruano, previniendo riesgos y adecuando una nueva cultura de promoción y buenos hábitos, sin descuidar la humanización de la recuperación y rehabilitación del paciente”, destacó.""]",
reltype:193,19,"[[""pretender"", 16], [""pretender con"", 1], [""pretender de"", 1], [""pretender para"", 1]]","[""“El indulto a Fujimori es un insulto a los peruanos”, recalcó, señalando que la postulante de Fuerza Popular pretende “poner a su familia por encima de los intereses de los peruanos”."", ""El plan de Biden pretende acelerar el ritmo de vacunación de los estadounidenses contra el virus proporcionando más fondos a las Administraciones estatales y locales y estatales, creando más puntos de vacunación y una campaña nacional de educación para restaurar la confianza de los estadounidenses."", ""“No podemos ser indolentes e irresponsables y llegar a marzo con hospitales colapsados y, Dios no lo quiera, con muertos en las calles, y aun así pretender el 11 de abril ir a elecciones...”, recalcó.""]",
reltype:194,18,"[[""albergar"", 7], [""recepcionar"", 5], [""albergar a"", 3], [""albergar desde"", 1], [""recepcionar en"", 1], [""recepcionar por"", 1]]","[""Este recinto construido por el comité organizador de los Juegos Panamericanos Lima 2019, albergará la próxima semana el primer control oficial para los deportistas de Bowling que participarán en el Panamericano Juvenil de Colombia."", ""Alberga importantes especies de fauna silvestre consideradas como indicadoras del buen estado de conservación de sus territorios, tales como la vaca marina o manatí, el delfín rosado, el delfín gris, el maquisapa frente amarila, el lobo de río."", ""La región de Ica, ubicada en el centro del desierto costero peruano, alberga una diversidad considerable de reptiles, entre lagartos y serpientes.""]",
reltype:195,18,"[[""dividir en"", 8], [""se dividir en"", 3], [""separar a"", 2], [""dividir de"", 1], [""se dividir de"", 1], [""se dividir para"", 1], [""separar"", 1], [""separatar en"", 1]]","[""De esta manera, los dos equipos dividieron puntos en su primera presentación por la Liga 1 del fútbol profesional peruano."", ""El Ministerio de Transportes y Comunicaciones, a través de la Empresa Nacional de Puertos del Perú (Enapu), dividió la obra en dos etapas: obras en lado tierra y en lado río."", ""El Ministerio de Vivienda precisó que dada la magnitud del proyecto, su expediente técnico fue dividido en dos etapas.""]",
reltype:196,18,"[[""sonreir"", 10], [""lucir a"", 6], [""lucir"", 2]]","[""Cuarentena: agencias de transporte interprovincial lucen abarrotadas de viajeros\nEn vísperas de que queden restringidos los viajes interprovinciales a los departamentos en nivel de alerta extrema por la pandemia del covid-19, debido al inicio de la inmovilización social obligatoria dispuesta por el Gobierno, las agencias de transporte ubicadas en el distrito de La Victoria lucen abarrotadas y, en algunos casos, hay largas colas en los exteriores."", ""En vísperas de que queden restringidos los viajes interprovinciales a los departamentos en nivel de alerta extrema por la pandemia del covid-19, debido al inicio de la inmovilización social obligatoria dispuesta por el Gobierno, las agencias de transporte ubicadas en el distrito de La Victoria lucen abarrotadas y, en algunos casos, hay largas colas en los exteriores."", ""Las vías expresas de Javier Prado y Paseo de la República lucen a esta hora solitarias, con uno que otro vehículo trasladando a trabajadores de servicios esenciales en medio del estado de emergencia.""]",
reltype:197,17,"[[""circular"", 6], [""circular en"", 6], [""circular a"", 2], [""circular hasta"", 2], [""circular por"", 1]]","[""Puedes leer: PNP: la gente puede circular y ejercitarse cerca de las playas, pero no entrar En general, indicó, la Policía Nacional, con apoyo de las Fuerzas Armadas y el serenazgo, ha desarrollado 593 operaciones policiales."", ""Elecciones 2021: autos particulares podrán circular el 11 de abril\nEl Poder Ejecutivo autorizó la circulación de vehículos particulares en todo el país el próximo domingo 11 de abril, fecha de las elecciones generales."", ""De esta manera se busca evitar eventuales aglomeraciones que pongan en serio riesgo la salud de las personas, que a diario circulan por esta zona.""]",
reltype:198,17,"[[""complementar"", 8], [""se complementar con"", 5], [""complementar por"", 3], [""complementar en"", 1]]","[""Gobierno complementa información sobre medidas ante la pandemia\nLa presidenta del Consejo de Ministros, Violeta Bermúdez, anunció que como parte de las medidas que complementan lo anunciado ayer por el presidente Francisco Sagasti, se entregará un bono familiar de 600 soles para 4.2 millones de familias vulnerables que viven en las regiones con nivel de alerta sanitaria extrema."", ""En su Resolución 00566-2021 , la instancia electoral habilitó la participación de la fórmula que encabeza el congresista José Vega y que complementan Haydée Andrade y Daniel Barragán, en la primera y segunda vicepresidencia, respectivamente."", ""A lo largo de las exposiciones se resaltaron experiencias sobre el fuerte vínculo entre las comunidades con las especies y los ecosistemas que las sustentan ; así como, el importante valor de los saberes tradicionales que permiten complementar las acciones realizadas desde Estado en la gestión sostenible de nuestra flora y fauna silvestre.""]",
reltype:199,17,"[[""disfrutar de"", 5], [""se apreciar"", 3], [""disfrutar al"", 2], [""apreciar"", 1], [""apreciar de"", 1], [""apreciar entre"", 1], [""disfrutar"", 1], [""disfrutar del"", 1]]","[""Un largo proceso En esta infografía podemos apreciar el largo proceso que ha tenido que pasar nuestro país para poder contar con los primeros lotes de vacunas contra el SARS-CoV-2."", ""Los debates, previstos para el 29, 30 y 31 de marzo , se desarrollarán desde las 21:00 horas y tendrá una duración de dos horas y medias, siendo transmitido a través de las redes sociales, y TV Perú con la finalidad de que la población pueda apreciar la exposición de propuestas de los postulantes a la Presidencia de la República."", ""Entre los productos que presentan, podemos apreciar el torito, que es una pieza escultórica que representa minuciosamente a este animal durante el ritual de marcación de ganado, llamado señalacuy.""]",
reltype:200,17,"[[""fabricar"", 9], [""fabricar con"", 4], [""se estructurar a"", 3], [""fabricar contra"", 1]]","[""Este año, a iniciativa de Respira Perú, la empresa nacional Modasa fabricó las seis primeras plantas productoras de oxígeno medicinal ensambladas íntegramente en el Perú , las que fueron presentadas el pasado 21 de enero por el Presidente de la República, Francisco Sagasti y la ex Ministra de Salud, Pilar Mazzetti."", ""Investigadores fabrican prótesis mioeléctrica personalizada de mano\nCon la finalidad de mejorar la calidad de vida de las personas con discapacidad, la Pontificia Universidad Católica del Perú (PUCP), con el apoyo del Fondo Nacional de Desarrollo Científico, Tecnológico y de Innovación Tecnológica (Fondecyt), desarrolla el diseño e implementación de una prótesis mioeléctrica personalizada de mano con retroalimentación háptica (táctil) empleando tecnologías de fabricación digital con filamentos de plástico PET reciclado de bajo costo."", ""Lescano plantea que laboratorios fabriquen vacuna contra el covid en el Perú\nEl candidato de Acción Popular (AP), Yonhy Lescano, planteó que si llega a la Presidencia, gestionará antes los laboratorios internacionales, que traigan su tecnología y fabricar las vacunas contra el covid 19 en el país y proteger a la población peruana.""]",
reltype:201,17,"[[""rendir durante"", 6], [""caducar durante"", 4], [""caer durante"", 3], [""secundar durante"", 2], [""regir durante"", 1], [""suplir durante"", 1]]","[""Por último, el programa Juntos recordó que, de acuerdo al Decreto Supremo 044-2020-PCM, la clasificación socioeconómica de los hogares que caduque durante el Estado de Emergencia Nacional, se ampliará de manera excepcional por un plazo de hasta 40 días hábiles luego de finalizada dicha emergencia."", ""Durante la ocurrencia de una intensa lluvia en la región Loreto, un rayo cayó sobre el techo de una discoteca ubicada en el distrito Saramiriza, provincia Datem del Marañón, en cuyo interior había más de 40 personas que bailaban y tomaban licor sin respetar el toque de queda."", ""Llamadas falsas a líneas de emergencia caen en 50 % durante la pandemia\nDe acuerdo a cifras reportadas por las centrales de emergencias, el número de comunicaciones malintencionadas o falsas a estas líneas de ayuda se redujo en cerca del 50%.""]",
